ts_utc,mark_price,index_price,basis_pct,_generated_at_utc,_run_id
2025-09-21T23:33:59Z,0.48102726,0.48148974,-0.0960518909499441,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:34:59Z,0.48125587,0.48153757,-0.0585001083093117,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:35:59Z,0.4816,0.48179192,-0.0398346240426783,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:36:59Z,0.4809,0.48106577,-0.0344589056918365,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:37:59Z,0.4814,0.48146519,-0.0135399196772634,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:38:59Z,0.48174564,0.4819196,-0.0360973075176906,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:39:59Z,0.4816,0.48180004,-0.04151929916818,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:40:59Z,0.48100213,0.48140466,-0.0836157256973724,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:41:59Z,0.4811,0.48147422,-0.0777237875788983,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:42:59Z,0.4818,0.48191755,-0.0243921392777624,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:43:59Z,0.4817,0.48199791,-0.0618073219446069,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:44:59Z,0.4818,0.48190154,-0.0210706942335159,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:45:59Z,0.4819,0.48200246,-0.021257152919929,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:46:59Z,0.48191065,0.48204812,-0.0285178998312485,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:47:59Z,0.4815,0.48175785,-0.0535227396917359,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:48:59Z,0.48114464,0.48154481,-0.0831013005830105,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:49:59Z,0.4809,0.48119263,-0.0608134833652851,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:50:59Z,0.48114245,0.48140418,-0.0543680364387344,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:51:59Z,0.48125269,0.48145803,-0.0426496157930889,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:52:59Z,0.4814,0.48158796,-0.0390292149330284,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:53:59Z,0.48137066,0.48160577,-0.0488179367120089,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:54:59Z,0.48112261,0.48149228,-0.0767758934784978,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:55:59Z,0.48083928,0.48127924,-0.0914147055252168,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:56:59Z,0.48100738,0.48130188,-0.0611882089469606,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:57:59Z,0.481,0.48129754,-0.0618203866157407,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:58:59Z,0.48094659,0.4812258,-0.0580205799439625,2025-09-24T07:44:29Z,17969948419
2025-09-21T23:59:59Z,0.4804,0.48075011,-0.0728257763685236,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:00:59Z,0.4802,0.48051067,-0.0646541314056503,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:01:59Z,0.48051601,0.48077963,-0.0548317739668013,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:02:59Z,0.48128042,0.4812592,0.0044092663579187,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:03:59Z,0.4817,0.48168253,0.0036268701711028,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:04:59Z,0.48188837,0.48186722,0.0043891759227809,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:05:59Z,0.48232218,0.48230105,0.0043810810695932,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:06:59Z,0.4824,0.48245359,-0.0111078041724166,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:07:59Z,0.4826,0.48259108,0.0018483557549409,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:08:59Z,0.4818196,0.48201237,-0.0399927495636664,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:09:59Z,0.4816,0.48176354,-0.0339461138964547,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:10:59Z,0.4814,0.48165053,-0.0520148913777829,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:11:59Z,0.4819,0.48194418,-0.0091670367302731,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:12:59Z,0.4816,0.48173505,-0.0280340822200964,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:13:59Z,0.48114078,0.48146708,-0.0677720271134663,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:14:59Z,0.4802,0.4805608,-0.0750789494274206,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:15:59Z,0.4801,0.48025405,-0.0320767726997739,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:16:59Z,0.4805,0.48061645,-0.0242292996837645,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:17:59Z,0.48081324,0.48091768,-0.0217168144036716,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:18:59Z,0.4795,0.4797346,-0.0489020387522631,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:19:59Z,0.47920652,0.47954731,-0.0710649383060868,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:20:59Z,0.47894103,0.47930651,-0.0762518330911121,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:21:59Z,0.47783213,0.4782087,-0.0787459533881262,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:22:59Z,0.4777,0.47782264,-0.0256664271914841,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:23:59Z,0.478,0.4781788,-0.0373918709905218,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:24:59Z,0.4776,0.47769963,-0.0208562020447833,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:25:59Z,0.47838039,0.47835969,0.0043272876943278,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:26:59Z,0.4775,0.47778477,-0.0596021509852717,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:27:59Z,0.47717497,0.4775116,-0.0704967167289738,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:28:59Z,0.47722291,0.47755556,-0.0696568164759714,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:29:59Z,0.47715756,0.47744413,-0.0600216825369814,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:30:59Z,0.4765,0.4766889,-0.0396275222687259,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:31:59Z,0.47383668,0.47421518,-0.0798160868658803,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:32:59Z,0.4691874,0.46916802,0.0041307163263004,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:33:59Z,0.46565155,0.46592055,-0.0577351653624158,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:34:59Z,0.46858493,0.4685874,-0.000527116179394,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:35:59Z,0.46840002,0.46855606,-0.0333023117874198,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:36:59Z,0.46823758,0.46849619,-0.0552000220108483,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:37:59Z,0.47091146,0.47102483,-0.0240687948446338,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:38:59Z,0.47050489,0.4707444,-0.0508789908069018,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:39:59Z,0.46975297,0.4701151,-0.0770300719972638,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:40:59Z,0.4699,0.4701119,-0.045074374845655,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:41:59Z,0.47055825,0.47071439,-0.0331708575979527,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:42:59Z,0.4699103,0.47030774,-0.0845063702332393,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:43:59Z,0.4689,0.46927248,-0.0793739279149718,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:44:59Z,0.46931538,0.46945092,-0.028872027772353,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:45:59Z,0.46970884,0.46978459,-0.0161244114031067,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:46:59Z,0.46869374,0.46903094,-0.0718929117980993,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:47:59Z,0.4684,0.46870932,-0.0659939938894349,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:48:59Z,0.4671,0.46751628,-0.0890407495542144,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:49:59Z,0.46525321,0.46566172,-0.087726772988772,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:50:59Z,0.46393905,0.46430793,-0.0794472754320541,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:51:59Z,0.46394839,0.46423878,-0.0625518617811349,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:52:59Z,0.46598069,0.4660036,-0.0049162710331063,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:53:59Z,0.46623451,0.46638566,-0.032408800905237,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:54:59Z,0.466,0.46619512,-0.0418537199617152,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:55:59Z,0.4655,0.46574343,-0.0522669745443349,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:56:59Z,0.4645,0.46478549,-0.0614240345583882,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:57:59Z,0.4649,0.46501808,-0.0253925610806393,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:58:59Z,0.46606627,0.46608731,-0.0045141756809363,2025-09-24T07:44:29Z,17969948419
2025-09-22T00:59:59Z,0.4647,0.46491107,-0.0454000804928078,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:00:59Z,0.4651,0.46519629,-0.0206987893218157,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:01:59Z,0.4637,0.46401865,-0.0686718087732018,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:02:59Z,0.4645,0.46450478,-0.0010290529195322,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:03:59Z,0.46604886,0.46607516,-0.005642866699862,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:04:59Z,0.46709124,0.46709165,-8.777720603703187e-05,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:05:59Z,0.46740427,0.46758481,-0.038611177296377,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:06:59Z,0.4658,0.46610606,-0.0656631668766505,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:07:59Z,0.464,0.46442152,-0.0907623746634223,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:08:59Z,0.4635,0.46388606,-0.0832230224809826,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:09:59Z,0.4641,0.46414754,-0.0102424328264238,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:10:59Z,0.46419714,0.46441306,-0.0464930938849916,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:11:59Z,0.4646,0.46474911,-0.0320839775249881,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:12:59Z,0.4652,0.465381,-0.038892864126383,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:13:59Z,0.4649,0.46516396,-0.056745582783324,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:14:59Z,0.46540476,0.46560507,-0.0430214387485139,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:15:59Z,0.46678191,0.4668328,-0.0109011192015562,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:16:59Z,0.4653,0.46566612,-0.0786228553625534,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:17:59Z,0.4641,0.4645618,-0.0994055042838226,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:18:59Z,0.46464931,0.46496142,-0.0671259994001305,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:19:59Z,0.4637,0.46404254,-0.0738165082882269,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:20:59Z,0.4641,0.46430692,-0.0445653491444875,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:21:59Z,0.4635,0.46401308,-0.1105744691507371,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:22:59Z,0.4638,0.46391509,-0.0248084191441066,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:23:59Z,0.46433374,0.46448266,-0.0320614767405968,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:24:59Z,0.46314433,0.46359482,-0.097173216905233,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:25:59Z,0.464,0.46416433,-0.0354034098225541,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:26:59Z,0.46503833,0.4650942,-0.012012620239088,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:27:59Z,0.4654061,0.46555372,-0.0317084782396337,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:28:59Z,0.46615988,0.46621881,-0.0126399876487104,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:29:59Z,0.46599301,0.46634023,-0.0744563684758725,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:30:59Z,0.4657,0.46600337,-0.0651003875787314,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:31:59Z,0.4669,0.46697627,-0.0163327357084019,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:32:59Z,0.468,0.46812007,-0.02564940229971,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:33:59Z,0.46895259,0.46893586,0.0035676520878658,2025-09-24T07:44:29Z,17969948419
2025-09-22T01:34:59Z,0.468,0.46831217,-0.0666585282206089,2025-09-24T07:44:29Z,17969948419
